asset_id,portfolio,portfolio_type,asset_group,name,type,business_category,owner,municipality_anchor,price_area,lat,lon,annual_consumption_mwh,base_kw,peak_kw,flex_kw,profile,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
ENT-DEMO-0234,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #34,business_load,sme_industry,Entelios customer demo,Kongsberg,NO2,59.619106,9.537786,3897.5,444.9,772.8,99.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0235,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #35,business_load,sme_industry,Entelios customer demo,Kongsberg,NO2,59.666162,9.658842,6203.0,708.1,2454.8,183.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0236,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #36,business_load,sme_industry,Entelios customer demo,Kongsberg,NO2,59.696212,9.706627,5402.1,616.7,1638.0,175.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0237,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #37,business_load,sme_industry,Entelios customer demo,Kongsberg,NO2,59.689973,9.795333,7672.1,875.8,558.8,69.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0238,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #38,business_load,sme_industry,Entelios customer demo,Drammen,NO2,59.680274,9.923089,3718.7,424.5,1919.0,125.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0239,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #39,business_load,sme_industry,Entelios customer demo,Drammen,NO1,59.736312,10.041167,1744.6,199.2,447.3,27.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0240,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #40,business_load,sme_industry,Entelios customer demo,Drammen,NO1,59.729699,10.127616,3945.8,450.4,1966.6,318.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0241,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #41,business_load,sme_industry,Entelios customer demo,Drammen,NO1,59.759414,10.263678,2380.9,271.8,1408.2,94.1,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0242,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #42,business_load,sme_industry,Entelios customer demo,Drammen,NO1,59.758515,10.311762,7057.6,805.7,1651.8,236.2,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0243,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #43,business_load,sme_industry,Entelios customer demo,Asker,NO1,59.798915,10.357832,8034.4,917.2,1738.0,200.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0244,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #44,business_load,sme_industry,Entelios customer demo,Asker,NO1,59.81352,10.335391,5822.2,664.6,1648.6,216.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0245,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #45,business_load,sme_industry,Entelios customer demo,Asker,NO1,59.796295,10.391525,4150.2,473.8,1234.1,90.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0246,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #46,business_load,sme_industry,Entelios customer demo,Asker,NO1,59.871786,10.52386,7858.4,897.1,1447.4,101.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0247,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #47,business_load,sme_industry,Entelios customer demo,Asker,NO1,59.858709,10.523945,3965.6,452.7,715.0,40.0,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0248,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #48,business_load,sme_industry,Entelios customer demo,Oslo,NO1,59.904761,10.58383,1469.9,167.8,1010.4,113.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0249,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #49,business_load,sme_industry,Entelios customer demo,Oslo,NO1,59.865592,10.663028,6017.8,687.0,2171.3,263.8,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0250,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #50,business_load,sme_industry,Entelios customer demo,Oslo,NO1,59.893882,10.747797,2586.7,295.3,2183.5,301.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0251,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #1,business_load,municipal_site,Entelios customer demo,Kristiansand,NO2,58.118362,7.944586,793.6,90.6,625.3,83.0,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0252,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #2,business_load,municipal_site,Entelios customer demo,Kristiansand,NO2,58.165067,8.036533,2102.8,240.0,467.7,101.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0253,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #3,business_load,municipal_site,Entelios customer demo,Kristiansand,NO2,58.179926,7.972334,1716.1,195.9,652.1,117.5,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0254,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #4,business_load,municipal_site,Entelios customer demo,Vennesla,NO2,58.2054,8.005735,1030.1,117.6,759.8,177.9,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0255,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #5,business_load,municipal_site,Entelios customer demo,Vennesla,NO2,58.254931,8.023925,1664.5,190.0,375.7,92.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0256,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #6,business_load,municipal_site,Entelios customer demo,Vennesla,NO2,58.257785,7.998819,1189.1,135.7,631.4,143.3,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0257,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #7,business_load,municipal_site,Entelios customer demo,Vennesla,NO2,58.319834,7.902198,670.4,76.5,414.2,115.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0258,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #8,business_load,municipal_site,Entelios customer demo,Vennesla,NO2,58.395821,7.906354,759.5,86.7,737.9,111.1,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0259,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #9,business_load,municipal_site,Entelios customer demo,Evje,NO2,58.455674,7.828646,746.8,85.3,712.3,93.5,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0260,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #10,business_load,municipal_site,Entelios customer demo,Evje,NO2,58.51654,7.836554,1353.2,154.5,253.8,39.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0261,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #11,business_load,municipal_site,Entelios customer demo,Evje,NO2,58.604402,7.767205,1062.7,121.3,339.7,42.2,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0262,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #12,business_load,municipal_site,Entelios customer demo,Evje,NO2,58.633404,7.764933,1478.3,168.8,447.3,82.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0263,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #13,business_load,municipal_site,Entelios customer demo,Evje,NO2,58.676023,7.849591,1688.6,192.8,620.0,110.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0264,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #14,business_load,municipal_site,Entelios customer demo,Bygland,NO2,58.769581,7.835206,622.8,71.1,759.8,136.0,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0265,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #15,business_load,municipal_site,Entelios customer demo,Bygland,NO2,58.76531,7.757312,2083.4,237.8,543.3,115.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0266,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #16,business_load,municipal_site,Entelios customer demo,Bygland,NO2,58.828466,7.859447,1938.6,221.3,716.0,101.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0267,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #17,business_load,municipal_site,Entelios customer demo,Bygland,NO2,58.957165,7.855237,2149.1,245.3,162.5,23.1,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0268,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #18,business_load,municipal_site,Entelios customer demo,Bygland,NO2,58.983787,7.929088,1237.5,141.3,762.3,140.5,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0269,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #19,business_load,municipal_site,Entelios customer demo,Fyresdal,NO2,59.064109,8.024034,898.7,102.6,246.6,64.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0270,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #20,business_load,municipal_site,Entelios customer demo,Fyresdal,NO2,59.137823,8.039347,1534.9,175.2,796.4,210.2,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0271,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #21,business_load,municipal_site,Entelios customer demo,Fyresdal,NO2,59.197021,8.128767,1671.4,190.8,564.7,150.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0272,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #22,business_load,municipal_site,Entelios customer demo,Fyresdal,NO2,59.260988,8.200562,988.9,112.9,604.5,79.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0273,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #23,business_load,municipal_site,Entelios customer demo,Fyresdal,NO2,59.313009,8.385708,504.5,57.6,219.3,35.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0274,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #24,business_load,municipal_site,Entelios customer demo,Seljord,NO2,59.421718,8.478921,996.6,113.8,407.8,59.9,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0275,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #25,business_load,municipal_site,Entelios customer demo,Seljord,NO2,59.44186,8.57979,1188.6,135.7,420.7,106.4,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0276,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #26,business_load,municipal_site,Entelios customer demo,Seljord,NO2,59.512893,8.693468,1102.9,125.9,757.7,90.9,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0277,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #27,business_load,municipal_site,Entelios customer demo,Seljord,NO2,59.503358,8.837551,1955.8,223.3,637.3,138.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0278,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #28,business_load,municipal_site,Entelios customer demo,Notodden,NO2,59.500719,8.927548,2084.2,237.9,206.1,54.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0279,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #29,business_load,municipal_site,Entelios customer demo,Notodden,NO2,59.544896,9.064641,1948.7,222.5,320.9,60.5,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0280,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #30,business_load,municipal_site,Entelios customer demo,Notodden,NO2,59.574648,9.24055,2155.0,246.0,284.8,45.3,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0281,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #31,business_load,municipal_site,Entelios customer demo,Notodden,NO2,59.546758,9.358694,1263.9,144.3,378.2,69.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0282,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #32,business_load,municipal_site,Entelios customer demo,Notodden,NO2,59.629077,9.365784,2178.8,248.7,749.8,130.8,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0283,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #33,business_load,municipal_site,Entelios customer demo,Kongsberg,NO2,59.616181,9.503673,1753.9,200.2,510.7,75.1,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0284,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #34,business_load,municipal_site,Entelios customer demo,Kongsberg,NO2,59.60614,9.599537,1024.9,117.0,530.8,97.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0285,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #35,business_load,municipal_site,Entelios customer demo,Kongsberg,NO2,59.629559,9.605726,722.0,82.4,316.7,48.4,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0286,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #36,business_load,municipal_site,Entelios customer demo,Kongsberg,NO2,59.700978,9.749669,1336.3,152.5,727.3,134.7,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0287,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #37,business_load,municipal_site,Entelios customer demo,Kongsberg,NO2,59.720781,9.861745,907.5,103.6,614.9,73.6,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0288,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #38,business_load,municipal_site,Entelios customer demo,Drammen,NO2,59.70237,9.979563,796.2,90.9,482.6,101.3,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0289,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #39,business_load,municipal_site,Entelios customer demo,Drammen,NO1,59.705828,10.102279,1597.5,182.4,275.1,66.0,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
ENT-DEMO-0290,Entelios Kristiansand-Oslo Demo,business_consumption,Municipal Sites,Municipal Sites #40,business_load,municipal_site,Entelios customer demo,Drammen,NO1,59.72949,10.163133,1526.7,174.3,235.2,33.1,municipal_mixed_day_evening,0.5272,0.5062,0.4851,0.4851,0.5272,0.6854,1.0018,1.3181,1.4552,1.4974,1.4763,1.4236,1.3919,1.3708,1.3497,1.3708,1.3181,1.2127,1.0756,0.9279,0.7803,0.6749,0.5905,0.5483
